amount,is_fraud,city,merchant_category,device_type,account_age_days,is_new_account,hour,hour_bucket,amount_tier
4.52,0.0,Bangalore,Food & Dining,Android,350,0,0,Late Night (11PM–6AM),Micro (< ₹500)
12.0,0.0,Bangalore,Entertainment,Web,1740,0,0,Late Night (11PM–6AM),Micro (< ₹500)
4.95,0.0,Bangalore,Groceries,iOS,1410,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Delhi,Food & Dining,Web,231,0,0,Late Night (11PM–6AM),Micro (< ₹500)
4.2,0.0,Delhi,Travel,iOS,1411,0,0,Late Night (11PM–6AM),Micro (< ₹500)
4.99,0.0,Bangalore,Groceries,Web,1324,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.9,0.0,Chennai,Healthcare,Android,1358,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.05,0.0,Delhi,Entertainment,Android,36,0,0,Late Night (11PM–6AM),Micro (< ₹500)
15.79,0.0,Delhi,Travel,Android,1017,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Delhi,Education,Android,421,0,0,Late Night (11PM–6AM),Micro (< ₹500)
24.9,0.0,Mumbai,Education,iOS,78,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1602.99,0.0,Delhi,Travel,Android,1431,0,0,Late Night (11PM–6AM),Small (₹500–5K)
8.99,0.0,Bangalore,Travel,Android,1461,0,0,Late Night (11PM–6AM),Micro (< ₹500)
7.04,0.0,Bangalore,Entertainment,Android,1103,0,0,Late Night (11PM–6AM),Micro (< ₹500)
158.0,0.0,Pune,Entertainment,Android,1470,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Kolkata,Groceries,iOS,327,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.78,0.0,Mumbai,Entertainment,Android,1785,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.9,0.0,Mumbai,Education,iOS,58,0,0,Late Night (11PM–6AM),Micro (< ₹500)
117.28,0.0,Hyderabad,Education,Web,1569,0,0,Late Night (11PM–6AM),Micro (< ₹500)
15.0,0.0,Mumbai,Shopping,Android,1526,0,0,Late Night (11PM–6AM),Micro (< ₹500)
99.0,0.0,Bangalore,Groceries,Web,569,0,0,Late Night (11PM–6AM),Micro (< ₹500)
19.54,0.0,Bangalore,Travel,Web,177,0,0,Late Night (11PM–6AM),Micro (< ₹500)
60.0,0.0,Hyderabad,Healthcare,Android,332,0,0,Late Night (11PM–6AM),Micro (< ₹500)
73.0,0.0,Hyderabad,Shopping,iOS,179,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.05,0.0,Bangalore,Food & Dining,Android,58,0,0,Late Night (11PM–6AM),Micro (< ₹500)
13.99,0.0,Mumbai,Groceries,Web,1176,0,0,Late Night (11PM–6AM),Micro (< ₹500)
64.63,0.0,Mumbai,Education,Android,381,0,0,Late Night (11PM–6AM),Micro (< ₹500)
47.76,0.0,Hyderabad,Entertainment,Web,1614,0,0,Late Night (11PM–6AM),Micro (< ₹500)
3.58,0.0,Bangalore,Healthcare,Android,810,0,0,Late Night (11PM–6AM),Micro (< ₹500)
24.9,0.0,Bangalore,Groceries,iOS,756,0,0,Late Night (11PM–6AM),Micro (< ₹500)
3.1,0.0,Chennai,Utilities,Android,221,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.98,0.0,Bangalore,Food & Dining,Android,1144,0,0,Late Night (11PM–6AM),Micro (< ₹500)
57.7,0.0,Hyderabad,Travel,Web,172,0,0,Late Night (11PM–6AM),Micro (< ₹500)
17.68,0.0,Mumbai,Education,iOS,1334,0,0,Late Night (11PM–6AM),Micro (< ₹500)
42.56,0.0,Bangalore,Education,iOS,263,0,0,Late Night (11PM–6AM),Micro (< ₹500)
7.95,0.0,Mumbai,Travel,Android,261,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.89,0.0,Hyderabad,Groceries,Web,740,0,0,Late Night (11PM–6AM),Micro (< ₹500)
94.86,0.0,Pune,Groceries,iOS,481,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.05,0.0,Pune,Healthcare,Android,631,0,0,Late Night (11PM–6AM),Micro (< ₹500)
22.0,0.0,Mumbai,Shopping,iOS,1716,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.92,0.0,Hyderabad,Education,Android,333,0,0,Late Night (11PM–6AM),Micro (< ₹500)
24.9,0.0,Bangalore,Entertainment,iOS,672,0,0,Late Night (11PM–6AM),Micro (< ₹500)
39.05,0.0,Mumbai,Education,Android,1509,0,0,Late Night (11PM–6AM),Micro (< ₹500)
32.14,0.0,Pune,Healthcare,Android,1125,0,0,Late Night (11PM–6AM),Micro (< ₹500)
16.31,0.0,Bangalore,Entertainment,iOS,1819,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.89,0.0,Bangalore,Education,Android,1714,0,0,Late Night (11PM–6AM),Micro (< ₹500)
15.8,0.0,Bangalore,Food & Dining,iOS,962,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.05,0.0,Bangalore,Healthcare,iOS,889,0,0,Late Night (11PM–6AM),Micro (< ₹500)
25.39,0.0,Bangalore,Food & Dining,Android,1647,0,0,Late Night (11PM–6AM),Micro (< ₹500)
24.9,0.0,Delhi,Food & Dining,Android,1229,0,0,Late Night (11PM–6AM),Micro (< ₹500)
89.95,0.0,Delhi,Groceries,Android,934,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.99,0.0,Pune,Utilities,Android,1720,0,0,Late Night (11PM–6AM),Micro (< ₹500)
287.57,0.0,Chennai,Utilities,Android,447,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.99,0.0,Mumbai,Travel,Android,1182,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Mumbai,Groceries,Android,558,0,0,Late Night (11PM–6AM),Micro (< ₹500)
217.0,0.0,Mumbai,Education,iOS,454,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.91,0.0,Delhi,Travel,Android,1347,0,0,Late Night (11PM–6AM),Micro (< ₹500)
53.54,0.0,Mumbai,Travel,Android,1587,0,0,Late Night (11PM–6AM),Micro (< ₹500)
64.99,0.0,Hyderabad,Groceries,Android,734,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.05,0.0,Mumbai,Healthcare,Android,315,0,0,Late Night (11PM–6AM),Micro (< ₹500)
60.0,0.0,Delhi,Entertainment,Android,757,0,0,Late Night (11PM–6AM),Micro (< ₹500)
10.99,0.0,Delhi,Travel,iOS,1491,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.98,0.0,Mumbai,Shopping,Android,1339,0,0,Late Night (11PM–6AM),Micro (< ₹500)
24.9,0.0,Kolkata,Food & Dining,Android,1074,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.85,0.0,Chennai,Healthcare,Android,1792,0,0,Late Night (11PM–6AM),Micro (< ₹500)
64.0,0.0,Bangalore,Entertainment,Android,848,0,0,Late Night (11PM–6AM),Micro (< ₹500)
18.0,0.0,Pune,Education,iOS,1220,0,0,Late Night (11PM–6AM),Micro (< ₹500)
17.24,0.0,Delhi,Utilities,Android,1788,0,0,Late Night (11PM–6AM),Micro (< ₹500)
22.61,0.0,Pune,Food & Dining,Android,692,0,0,Late Night (11PM–6AM),Micro (< ₹500)
18.56,0.0,Chennai,Travel,Android,503,0,0,Late Night (11PM–6AM),Micro (< ₹500)
23.43,0.0,Delhi,Utilities,Web,832,0,0,Late Night (11PM–6AM),Micro (< ₹500)
15.38,0.0,Bangalore,Utilities,Android,648,0,0,Late Night (11PM–6AM),Micro (< ₹500)
171.32,0.0,Mumbai,Utilities,Android,1457,0,0,Late Night (11PM–6AM),Micro (< ₹500)
143.9,0.0,Delhi,Groceries,Android,1463,0,0,Late Night (11PM–6AM),Micro (< ₹500)
24.38,0.0,Hyderabad,Healthcare,iOS,858,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.29,0.0,Mumbai,Groceries,Android,137,0,0,Late Night (11PM–6AM),Micro (< ₹500)
4.99,0.0,Bangalore,Food & Dining,Android,1273,0,0,Late Night (11PM–6AM),Micro (< ₹500)
6.55,0.0,Pune,Entertainment,iOS,268,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Jaipur,Food & Dining,Android,92,0,0,Late Night (11PM–6AM),Micro (< ₹500)
25.0,0.0,Delhi,Groceries,Web,1733,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.87,0.0,Bangalore,Shopping,Android,237,0,0,Late Night (11PM–6AM),Micro (< ₹500)
25.0,0.0,Mumbai,Travel,Android,976,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.0,0.0,Bangalore,Healthcare,Web,374,0,0,Late Night (11PM–6AM),Micro (< ₹500)
12.15,0.0,Kolkata,Groceries,Android,275,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.77,0.0,Bangalore,Entertainment,iOS,599,0,0,Late Night (11PM–6AM),Micro (< ₹500)
13.98,0.0,Delhi,Healthcare,iOS,520,0,0,Late Night (11PM–6AM),Micro (< ₹500)
33.99,0.0,Mumbai,Entertainment,Android,1638,0,0,Late Night (11PM–6AM),Micro (< ₹500)
24.95,0.0,Delhi,Travel,Android,1042,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.89,0.0,Hyderabad,Education,Android,538,0,0,Late Night (11PM–6AM),Micro (< ₹500)
69.97,0.0,Chennai,Shopping,Android,1067,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.99,0.0,Bangalore,Utilities,Android,410,0,0,Late Night (11PM–6AM),Micro (< ₹500)
5.0,0.0,Bangalore,Travel,iOS,1513,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.99,0.0,Bangalore,Groceries,Android,1038,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.48,0.0,Pune,Utilities,Android,1159,0,0,Late Night (11PM–6AM),Micro (< ₹500)
467.74,0.0,Pune,Travel,Android,1369,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.96,0.0,Delhi,Food & Dining,Android,1794,0,0,Late Night (11PM–6AM),Micro (< ₹500)
51.45,0.0,Hyderabad,Groceries,iOS,1712,0,0,Late Night (11PM–6AM),Micro (< ₹500)
5.0,0.0,Hyderabad,Healthcare,Android,198,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.46,0.0,Bangalore,Shopping,Android,1737,0,0,Late Night (11PM–6AM),Micro (< ₹500)
5.0,0.0,Kolkata,Groceries,Web,184,0,0,Late Night (11PM–6AM),Micro (< ₹500)
767.7,0.0,Mumbai,Healthcare,Android,1386,0,0,Late Night (11PM–6AM),Small (₹500–5K)
87.47,0.0,Mumbai,Groceries,iOS,789,0,0,Late Night (11PM–6AM),Micro (< ₹500)
131.95,0.0,Delhi,Shopping,Android,1739,0,0,Late Night (11PM–6AM),Micro (< ₹500)
179.84,0.0,Bangalore,Travel,Android,1031,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.76,0.0,Bangalore,Shopping,Android,1248,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.44,0.0,Chennai,Utilities,Android,488,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.99,0.0,Bangalore,Shopping,Web,424,0,0,Late Night (11PM–6AM),Micro (< ₹500)
4.49,0.0,Hyderabad,Shopping,Android,770,0,0,Late Night (11PM–6AM),Micro (< ₹500)
13.94,0.0,Mumbai,Healthcare,Android,141,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.98,0.0,Mumbai,Shopping,Android,388,0,0,Late Night (11PM–6AM),Micro (< ₹500)
500.0,0.0,Mumbai,Education,Android,376,0,0,Late Night (11PM–6AM),Small (₹500–5K)
5.45,0.0,Mumbai,Entertainment,Android,580,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.95,0.0,Hyderabad,Education,Android,1306,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.89,0.0,Mumbai,Travel,Android,87,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.89,0.0,Delhi,Food & Dining,Android,1812,0,0,Late Night (11PM–6AM),Micro (< ₹500)
94.65,0.0,Delhi,Groceries,Web,1374,0,0,Late Night (11PM–6AM),Micro (< ₹500)
10.38,0.0,Hyderabad,Groceries,Android,185,0,0,Late Night (11PM–6AM),Micro (< ₹500)
15.15,0.0,Kolkata,Food & Dining,Android,923,0,0,Late Night (11PM–6AM),Micro (< ₹500)
25.3,0.0,Chennai,Entertainment,Android,704,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.98,0.0,Bangalore,Healthcare,iOS,1812,0,0,Late Night (11PM–6AM),Micro (< ₹500)
25.85,0.0,Bangalore,Entertainment,iOS,1232,0,0,Late Night (11PM–6AM),Micro (< ₹500)
220.28,0.0,Mumbai,Food & Dining,iOS,1395,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.99,0.0,Delhi,Utilities,Android,1540,0,0,Late Night (11PM–6AM),Micro (< ₹500)
294.95,0.0,Bangalore,Food & Dining,iOS,201,0,0,Late Night (11PM–6AM),Micro (< ₹500)
29.99,0.0,Delhi,Food & Dining,Web,687,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.12,0.0,Delhi,Education,Android,276,0,0,Late Night (11PM–6AM),Micro (< ₹500)
25.95,0.0,Mumbai,Groceries,iOS,553,0,0,Late Night (11PM–6AM),Micro (< ₹500)
11.98,0.0,Chennai,Travel,iOS,617,0,0,Late Night (11PM–6AM),Micro (< ₹500)
16.5,0.0,Bangalore,Food & Dining,Android,957,0,0,Late Night (11PM–6AM),Micro (< ₹500)
11.5,0.0,Bangalore,Food & Dining,Android,1120,0,0,Late Night (11PM–6AM),Micro (< ₹500)
153.0,0.0,Hyderabad,Education,Android,65,0,0,Late Night (11PM–6AM),Micro (< ₹500)
138.0,0.0,Delhi,Shopping,Android,1353,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.1,0.0,Hyderabad,Entertainment,Android,296,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.29,0.0,Delhi,Education,Web,723,0,0,Late Night (11PM–6AM),Micro (< ₹500)
47.9,0.0,Mumbai,Groceries,Android,168,0,0,Late Night (11PM–6AM),Micro (< ₹500)
16.18,0.0,Chennai,Food & Dining,Android,1252,0,0,Late Night (11PM–6AM),Micro (< ₹500)
82.39,0.0,Chennai,Food & Dining,Android,1634,0,0,Late Night (11PM–6AM),Micro (< ₹500)
354.85,0.0,Hyderabad,Utilities,Android,822,0,0,Late Night (11PM–6AM),Micro (< ₹500)
15.37,0.0,Mumbai,Groceries,iOS,1506,0,0,Late Night (11PM–6AM),Micro (< ₹500)
5.91,0.0,Delhi,Groceries,Android,1431,0,0,Late Night (11PM–6AM),Micro (< ₹500)
14.05,0.0,Mumbai,Education,Android,449,0,0,Late Night (11PM–6AM),Micro (< ₹500)
3.9,0.0,Bangalore,Food & Dining,Android,1444,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.78,0.0,Kolkata,Travel,Android,1080,0,0,Late Night (11PM–6AM),Micro (< ₹500)
30.0,0.0,Bangalore,Healthcare,iOS,1751,0,0,Late Night (11PM–6AM),Micro (< ₹500)
82.37,0.0,Kolkata,Utilities,Android,349,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.0,0.0,Delhi,Food & Dining,Android,215,0,0,Late Night (11PM–6AM),Micro (< ₹500)
2.69,0.0,Bangalore,Healthcare,Android,687,0,0,Late Night (11PM–6AM),Micro (< ₹500)
2.5,0.0,Delhi,Travel,Android,1367,0,0,Late Night (11PM–6AM),Micro (< ₹500)
7.28,0.0,Pune,Entertainment,Android,1194,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.99,0.0,Chennai,Food & Dining,Android,347,0,0,Late Night (11PM–6AM),Micro (< ₹500)
2.49,0.0,Chennai,Entertainment,Android,615,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Hyderabad,Food & Dining,Android,731,0,0,Late Night (11PM–6AM),Micro (< ₹500)
291.38,0.0,Hyderabad,Utilities,Android,1687,0,0,Late Night (11PM–6AM),Micro (< ₹500)
15.0,0.0,Pune,Groceries,Android,855,0,0,Late Night (11PM–6AM),Micro (< ₹500)
82.39,0.0,Mumbai,Utilities,Android,597,0,0,Late Night (11PM–6AM),Micro (< ₹500)
792.2,0.0,Delhi,Healthcare,Android,327,0,0,Late Night (11PM–6AM),Small (₹500–5K)
29.99,0.0,Mumbai,Travel,Android,1365,0,0,Late Night (11PM–6AM),Micro (< ₹500)
15.0,0.0,Jaipur,Shopping,Android,1453,0,0,Late Night (11PM–6AM),Micro (< ₹500)
29.95,0.0,Kolkata,Education,iOS,1399,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.98,0.0,Bangalore,Healthcare,Android,1748,0,0,Late Night (11PM–6AM),Micro (< ₹500)
16.45,0.0,Hyderabad,Healthcare,Android,1020,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.99,0.0,Kolkata,Travel,Android,1400,0,0,Late Night (11PM–6AM),Micro (< ₹500)
62.85,0.0,Bangalore,Food & Dining,iOS,32,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Delhi,Entertainment,Android,1703,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.89,0.0,Kolkata,Entertainment,Android,1462,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.76,0.0,Bangalore,Groceries,Android,556,0,0,Late Night (11PM–6AM),Micro (< ₹500)
39.09,0.0,Hyderabad,Food & Dining,iOS,64,0,0,Late Night (11PM–6AM),Micro (< ₹500)
112.38,0.0,Mumbai,Shopping,iOS,710,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.98,0.0,Kolkata,Shopping,iOS,1781,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.78,0.0,Jaipur,Shopping,Android,594,0,0,Late Night (11PM–6AM),Micro (< ₹500)
41.4,0.0,Kolkata,Food & Dining,Android,390,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.94,0.0,Delhi,Education,Android,776,0,0,Late Night (11PM–6AM),Micro (< ₹500)
78.44,0.0,Pune,Utilities,Android,1010,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1528.9,0.0,Pune,Groceries,iOS,886,0,0,Late Night (11PM–6AM),Small (₹500–5K)
17.87,0.0,Mumbai,Healthcare,Web,578,0,0,Late Night (11PM–6AM),Micro (< ₹500)
88.88,0.0,Chennai,Utilities,Android,296,0,0,Late Night (11PM–6AM),Micro (< ₹500)
29.0,0.0,Bangalore,Food & Dining,iOS,878,0,0,Late Night (11PM–6AM),Micro (< ₹500)
237.98,0.0,Delhi,Utilities,Android,980,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.73,0.0,Mumbai,Education,Android,636,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.0,0.0,Bangalore,Shopping,Android,1194,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Bangalore,Utilities,Android,888,0,0,Late Night (11PM–6AM),Micro (< ₹500)
14.2,0.0,Hyderabad,Food & Dining,Web,1229,0,0,Late Night (11PM–6AM),Micro (< ₹500)
5.07,0.0,Mumbai,Groceries,iOS,1480,0,0,Late Night (11PM–6AM),Micro (< ₹500)
37.5,0.0,Hyderabad,Healthcare,Android,602,0,0,Late Night (11PM–6AM),Micro (< ₹500)
203.83,0.0,Bangalore,Utilities,iOS,190,0,0,Late Night (11PM–6AM),Micro (< ₹500)
5.42,0.0,Mumbai,Utilities,iOS,458,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.95,0.0,Delhi,Utilities,Android,457,0,0,Late Night (11PM–6AM),Micro (< ₹500)
7.69,0.0,Chennai,Utilities,Android,1671,0,0,Late Night (11PM–6AM),Micro (< ₹500)
11.38,0.0,Mumbai,Healthcare,iOS,1025,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.29,0.0,Hyderabad,Food & Dining,iOS,97,0,0,Late Night (11PM–6AM),Micro (< ₹500)
197.16,0.0,Pune,Travel,Web,43,0,0,Late Night (11PM–6AM),Micro (< ₹500)
52.93,0.0,Hyderabad,Utilities,Android,881,0,0,Late Night (11PM–6AM),Micro (< ₹500)
44.91,0.0,Mumbai,Travel,Android,1037,0,0,Late Night (11PM–6AM),Micro (< ₹500)
3.37,0.0,Bangalore,Healthcare,iOS,994,0,0,Late Night (11PM–6AM),Micro (< ₹500)
25.54,0.0,Pune,Food & Dining,Android,1163,0,0,Late Night (11PM–6AM),Micro (< ₹500)
7.82,0.0,Bangalore,Entertainment,iOS,495,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.31,0.0,Pune,Education,Android,240,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.89,0.0,Delhi,Travel,Android,477,0,0,Late Night (11PM–6AM),Micro (< ₹500)
34.6,0.0,Kolkata,Food & Dining,Android,1520,0,0,Late Night (11PM–6AM),Micro (< ₹500)
7.99,0.0,Chennai,Groceries,Android,1275,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.98,0.0,Jaipur,Entertainment,Android,111,0,0,Late Night (11PM–6AM),Micro (< ₹500)
11.99,0.0,Mumbai,Utilities,iOS,803,0,0,Late Night (11PM–6AM),Micro (< ₹500)
34.9,0.0,Chennai,Healthcare,Android,550,0,0,Late Night (11PM–6AM),Micro (< ₹500)
34.95,0.0,Mumbai,Healthcare,Android,217,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Delhi,Food & Dining,Web,1647,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.0,0.0,Hyderabad,Shopping,Android,104,0,0,Late Night (11PM–6AM),Micro (< ₹500)
13.0,0.0,Pune,Entertainment,Android,1709,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.9,0.0,Jaipur,Shopping,Android,1587,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Chennai,Healthcare,Android,527,0,0,Late Night (11PM–6AM),Micro (< ₹500)
74.64,0.0,Mumbai,Healthcare,Android,1602,0,0,Late Night (11PM–6AM),Micro (< ₹500)
352.89,0.0,Delhi,Utilities,Web,1422,0,0,Late Night (11PM–6AM),Micro (< ₹500)
45.9,0.0,Chennai,Utilities,Android,1038,0,0,Late Night (11PM–6AM),Micro (< ₹500)
6.0,0.0,Mumbai,Travel,iOS,1774,0,0,Late Night (11PM–6AM),Micro (< ₹500)
5.35,0.0,Bangalore,Healthcare,Android,887,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.99,0.0,Mumbai,Utilities,Web,1404,0,0,Late Night (11PM–6AM),Micro (< ₹500)
74.22,0.0,Mumbai,Groceries,Android,1176,0,0,Late Night (11PM–6AM),Micro (< ₹500)
5.8,0.0,Mumbai,Travel,iOS,901,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.04,0.0,Mumbai,Entertainment,iOS,1314,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.0,0.0,Bangalore,Shopping,iOS,1132,0,0,Late Night (11PM–6AM),Micro (< ₹500)
309.0,0.0,Bangalore,Entertainment,Android,1696,0,0,Late Night (11PM–6AM),Micro (< ₹500)
82.5,0.0,Jaipur,Education,Android,1372,0,0,Late Night (11PM–6AM),Micro (< ₹500)
156.04,0.0,Delhi,Shopping,Android,46,0,0,Late Night (11PM–6AM),Micro (< ₹500)
128.68,0.0,Mumbai,Food & Dining,Android,461,0,0,Late Night (11PM–6AM),Micro (< ₹500)
17.5,0.0,Hyderabad,Entertainment,iOS,1040,0,0,Late Night (11PM–6AM),Micro (< ₹500)
9.0,0.0,Bangalore,Groceries,Android,1621,0,0,Late Night (11PM–6AM),Micro (< ₹500)
144.0,0.0,Kolkata,Education,Android,1046,0,0,Late Night (11PM–6AM),Micro (< ₹500)
11.5,0.0,Chennai,Food & Dining,Android,215,0,0,Late Night (11PM–6AM),Micro (< ₹500)
186.14,0.0,Bangalore,Shopping,Web,800,0,0,Late Night (11PM–6AM),Micro (< ₹500)
11.45,0.0,Mumbai,Healthcare,iOS,460,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.0,0.0,Pune,Healthcare,Android,169,0,0,Late Night (11PM–6AM),Micro (< ₹500)
55.0,0.0,Kolkata,Travel,iOS,534,0,0,Late Night (11PM–6AM),Micro (< ₹500)
59.0,0.0,Delhi,Groceries,iOS,821,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.89,0.0,Hyderabad,Entertainment,iOS,919,0,0,Late Night (11PM–6AM),Micro (< ₹500)
56.86,0.0,Bangalore,Entertainment,Android,89,0,0,Late Night (11PM–6AM),Micro (< ₹500)
10.0,0.0,Jaipur,Groceries,iOS,757,0,0,Late Night (11PM–6AM),Micro (< ₹500)
293.34,0.0,Mumbai,Travel,Android,239,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.99,0.0,Kolkata,Travel,iOS,939,0,0,Late Night (11PM–6AM),Micro (< ₹500)
6.1,0.0,Hyderabad,Utilities,Android,45,0,0,Late Night (11PM–6AM),Micro (< ₹500)
6.99,0.0,Hyderabad,Education,Web,765,0,0,Late Night (11PM–6AM),Micro (< ₹500)
14.99,0.0,Delhi,Groceries,Android,94,0,0,Late Night (11PM–6AM),Micro (< ₹500)
0.46,0.0,Mumbai,Healthcare,Android,1465,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Bangalore,Utilities,iOS,734,0,0,Late Night (11PM–6AM),Micro (< ₹500)
201.1,0.0,Mumbai,Shopping,Android,195,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.49,0.0,Bangalore,Healthcare,Android,760,0,0,Late Night (11PM–6AM),Micro (< ₹500)
8.97,0.0,Chennai,Entertainment,Android,512,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Mumbai,Travel,Android,439,0,0,Late Night (11PM–6AM),Micro (< ₹500)
2.34,0.0,Bangalore,Travel,Android,671,0,0,Late Night (11PM–6AM),Micro (< ₹500)
21.03,0.0,Jaipur,Education,iOS,1252,0,0,Late Night (11PM–6AM),Micro (< ₹500)
196.46,0.0,Pune,Groceries,iOS,1530,0,0,Late Night (11PM–6AM),Micro (< ₹500)
23.9,0.0,Kolkata,Groceries,Android,1462,0,0,Late Night (11PM–6AM),Micro (< ₹500)
2.49,0.0,Jaipur,Healthcare,Android,1699,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.79,0.0,Bangalore,Food & Dining,Android,526,0,0,Late Night (11PM–6AM),Micro (< ₹500)
13.27,0.0,Mumbai,Education,Web,1174,0,0,Late Night (11PM–6AM),Micro (< ₹500)
10.0,0.0,Chennai,Education,iOS,399,0,0,Late Night (11PM–6AM),Micro (< ₹500)
418.48,0.0,Hyderabad,Utilities,Android,1751,0,0,Late Night (11PM–6AM),Micro (< ₹500)
15.0,0.0,Bangalore,Healthcare,iOS,1352,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Chennai,Healthcare,Android,690,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.98,0.0,Mumbai,Food & Dining,Android,536,0,0,Late Night (11PM–6AM),Micro (< ₹500)
148.59,0.0,Mumbai,Travel,Android,1777,0,0,Late Night (11PM–6AM),Micro (< ₹500)
128.0,0.0,Delhi,Entertainment,Android,1450,0,0,Late Night (11PM–6AM),Micro (< ₹500)
188.0,0.0,Delhi,Entertainment,Android,1064,0,0,Late Night (11PM–6AM),Micro (< ₹500)
102.9,0.0,Delhi,Food & Dining,Android,945,0,0,Late Night (11PM–6AM),Micro (< ₹500)
17.28,0.0,Bangalore,Education,Android,737,0,0,Late Night (11PM–6AM),Micro (< ₹500)
7.8,0.0,Pune,Utilities,Android,327,0,0,Late Night (11PM–6AM),Micro (< ₹500)
1.0,0.0,Mumbai,Shopping,Android,740,0,0,Late Night (11PM–6AM),Micro (< ₹500)
